Customer Postal Code;Customer Key;Customer ID;Customer Name;Customer Segment;Customer City;State Key;Customer State;Customer Region
31907;3965;RF-19840;Roy Französisch;Consumer;Columbus;10;Georgia;South
78207;3966;RF-19840;Roy Französisch;Consumer;San Antonio;42;Texas;Central
43229;3967;RF-19840;Roy Französisch;Consumer;Columbus;34;Ohio;East
91104;3968;RF-19840;Roy Französisch;Consumer;Pasadena;4;California;West
23320;3969;RF-19840;Roy Französisch;Consumer;Chesapeake;45;Virginia;South
22153;3970;RF-19840;Roy Französisch;Consumer;Springfield;45;Virginia;South
10035;3971;RF-19840;Roy Französisch;Consumer;New York City;31;New York;East
55901;3972;RH-19495;Rick Hansen;Consumer;Rochester;22;Minnesota;Central
10024;3973;RH-19495;Rick Hansen;Consumer;New York City;31;New York;East
80219;3974;RH-19495;Rick Hansen;Consumer;Denver;5;Colorado;West
10009;3975;RH-19495;Rick Hansen;Consumer;New York City;31;New York;East
32839;3976;RH-19495;Rick Hansen;Consumer;Orlando;9;Florida;South
2908;3977;RH-19510;Rick Huthwaite;Home Office;Providence;38;Rhode Island;East
84604;3978;RH-19510;Rick Huthwaite;Home Office;Provo;43;Utah;West
66502;3979;RH-19510;Rick Huthwaite;Home Office;Manhattan;15;Kansas;Central
94110;3980;RH-19510;Rick Huthwaite;Home Office;San Francisco;4;California;West
90045;3981;RH-19510;Rick Huthwaite;Home Office;Los Angeles;4;California;West
92037;3982;RH-19510;Rick Huthwaite;Home Office;San Diego;4;California;West
32303;3983;RH-19555;Ritsa Hightower;Consumer;Tallahassee;9;Florida;South
28205;3984;RH-19555;Ritsa Hightower;Consumer;Charlotte;32;North Carolina;South
35810;3985;RH-19600;Rob Haberlin;Consumer;Huntsville;1;Alabama;South
60188;3986;RH-19600;Rob Haberlin;Consumer;Carol Stream;12;Illinois;Central
23666;3987;RH-19600;Rob Haberlin;Consumer;Hampton;45;Virginia;South
19140;3988;RK-19300;Ralph Kennedy;Consumer;Philadelphia;37;Pennsylvania;East
46614;3989;RK-19300;Ralph Kennedy;Consumer;South Bend;13;Indiana;Central
14609;3990;RK-19300;Ralph Kennedy;Consumer;Rochester;31;New York;East
36116;3991;RL-19615;Rob Lucas;Consumer;Montgomery;1;Alabama;South
28314;3992;RL-19615;Rob Lucas;Consumer;Fayetteville;32;North Carolina;South
60610;3993;RL-19615;Rob Lucas;Consumer;Chicago;12;Illinois;Central
19120;3994;RL-19615;Rob Lucas;Consumer;Philadelphia;37;Pennsylvania;East
60623;3995;RL-19615;Rob Lucas;Consumer;Chicago;12;Illinois;Central
90049;3996;RL-19615;Rob Lucas;Consumer;Los Angeles;4;California;West
90045;3997;RL-19615;Rob Lucas;Consumer;Los Angeles;4;California;West
90008;3998;RL-19615;Rob Lucas;Consumer;Los Angeles;4;California;West
77095;3999;RM-19375;Raymond Messe;Consumer;Houston;42;Texas;Central
95123;4000;RM-19375;Raymond Messe;Consumer;San Jose;4;California;West
6450;4001;RM-19375;Raymond Messe;Consumer;Meriden;6;Connecticut;East
31907;4002;RM-19375;Raymond Messe;Consumer;Columbus;10;Georgia;South
27604;4003;RM-19375;Raymond Messe;Consumer;Raleigh;32;North Carolina;South
5408;4004;RM-19375;Raymond Messe;Consumer;Burlington;44;Vermont;East
71203;4005;RM-19675;Robert Marley;Home Office;Monroe;17;Louisiana;South
10011;4006;RM-19675;Robert Marley;Home Office;New York City;31;New York;East
90049;4007;RM-19675;Robert Marley;Home Office;Los Angeles;4;California;West
90008;4008;RM-19675;Robert Marley;Home Office;Los Angeles;4;California;West
2138;4009;RM-19675;Robert Marley;Home Office;Cambridge;20;Massachusetts;East
10011;4010;RM-19750;Roland Murray;Consumer;New York City;31;New York;East
38109;4011;RO-19780;Rose O'Brian;Consumer;Memphis;41;Tennessee;South
37042;4012;RO-19780;Rose O'Brian;Consumer;Clarksville;41;Tennessee;South
98115;4013;RO-19780;Rose O'Brian;Consumer;Seattle;46;Washington;West
22204;4014;RO-19780;Rose O'Brian;Consumer;Arlington;45;Virginia;South
94110;4015;RO-19780;Rose O'Brian;Consumer;San Francisco;4;California;West
77070;4016;RO-19780;Rose O'Brian;Consumer;Houston;42;Texas;Central
60623;4017;RO-19780;Rose O'Brian;Consumer;Chicago;12;Illinois;Central
92503;4018;RP-19270;Rachel Payne;Corporate;Riverside;4;California;West
98115;4019;RP-19270;Rachel Payne;Corporate;Seattle;46;Washington;West
94110;4020;RP-19270;Rachel Payne;Corporate;San Francisco;4;California;West
77095;4021;RP-19270;Rachel Payne;Corporate;Houston;42;Texas;Central
44105;4022;RP-19390;Resi Pölking;Consumer;Cleveland;34;Ohio;East
77041;4023;RP-19390;Resi Pölking;Consumer;Houston;42;Texas;Central
53711;4024;RP-19390;Resi Pölking;Consumer;Madison;48;Wisconsin;Central
21215;4025;RP-19390;Resi Pölking;Consumer;Baltimore;19;Maryland;East
6824;4026;RP-19390;Resi Pölking;Consumer;Fairfield;6;Connecticut;East
10011;4027;RP-19390;Resi Pölking;Consumer;New York City;31;New York;East
10009;4028;RP-19390;Resi Pölking;Consumer;New York City;31;New York;East
80229;4029;RP-19390;Resi Pölking;Consumer;Thornton;5;Colorado;West
98103;4030;RP-19390;Resi Pölking;Consumer;Seattle;46;Washington;West
19120;4031;RP-19390;Resi Pölking;Consumer;Philadelphia;37;Pennsylvania;East
10035;4032;RP-19390;Resi Pölking;Consumer;New York City;31;New York;East
85023;4033;RP-19390;Resi Pölking;Consumer;Phoenix;2;Arizona;West
53142;4034;RP-19855;Roy Phan;Corporate;Kenosha;48;Wisconsin;Central
32712;4035;RP-19855;Roy Phan;Corporate;Apopka;9;Florida;South
47905;4036;RP-19855;Roy Phan;Corporate;Lafayette;13;Indiana;Central
98103;4037;RP-19855;Roy Phan;Corporate;Seattle;46;Washington;West
77095;4038;RP-19855;Roy Phan;Corporate;Houston;42;Texas;Central
55125;4039;RP-19855;Roy Phan;Corporate;Woodbury;22;Minnesota;Central
90032;4040;RP-19855;Roy Phan;Corporate;Los Angeles;4;California;West
40475;4041;RP-19855;Roy Phan;Corporate;Richmond;16;Kentucky;South
94110;4042;RR-19315;Ralph Ritter;Consumer;San Francisco;4;California;West
60505;4043;RR-19315;Ralph Ritter;Consumer;Aurora;12;Illinois;Central
1852;4044;RR-19525;Rick Reed;Corporate;Lowell;20;Massachusetts;East
43615;4045;RR-19525;Rick Reed;Corporate;Toledo;34;Ohio;East
66212;4046;RR-19525;Rick Reed;Corporate;Overland Park;15;Kansas;Central
37211;4047;RR-19525;Rick Reed;Corporate;Nashville;41;Tennessee;South
10035;4048;RR-19525;Rick Reed;Corporate;New York City;31;New York;East
27511;4049;RR-19525;Rick Reed;Corporate;Cary;32;North Carolina;South
98115;4050;RS-19420;Ricardo Sperren;Corporate;Seattle;46;Washington;West
6824;4051;RS-19420;Ricardo Sperren;Corporate;Fairfield;6;Connecticut;East
6450;4052;RS-19420;Ricardo Sperren;Corporate;Meriden;6;Connecticut;East
90036;4053;RS-19420;Ricardo Sperren;Corporate;Los Angeles;4;California;West
23434;4054;RS-19420;Ricardo Sperren;Corporate;Suffolk;45;Virginia;South
10550;4055;RS-19765;Roland Schwarz;Corporate;Mount Vernon;31;New York;East
29483;4056;RS-19765;Roland Schwarz;Corporate;Summerville;39;South Carolina;South
90045;4057;RS-19765;Roland Schwarz;Corporate;Los Angeles;4;California;West
29203;4058;RS-19765;Roland Schwarz;Corporate;Columbia;39;South Carolina;South
43302;4059;RS-19765;Roland Schwarz;Corporate;Marion;34;Ohio;East
90008;4060;RS-19765;Roland Schwarz;Corporate;Los Angeles;4;California;West
28205;4061;RS-19765;Roland Schwarz;Corporate;Charlotte;32;North Carolina;South
76706;4062;RS-19765;Roland Schwarz;Corporate;Waco;42;Texas;Central
52601;4063;RS-19870;Roy Skaria;Home Office;Burlington;14;Iowa;Central
19120;4064;RS-19870;Roy Skaria;Home Office;Philadelphia;37;Pennsylvania;East
85204;4065;RW-19540;Rick Wilson;Corporate;Mesa;2;Arizona;West
90008;4066;RW-19540;Rick Wilson;Corporate;Los Angeles;4;California;West
48234;4067;RW-19540;Rick Wilson;Corporate;Detroit;21;Michigan;Central
94513;4068;RW-19540;Rick Wilson;Corporate;Brentwood;4;California;West
90049;4069;RW-19540;Rick Wilson;Corporate;Los Angeles;4;California;West
98103;4070;RW-19540;Rick Wilson;Corporate;Seattle;46;Washington;West
75220;4071;RW-19630;Rob Williams;Corporate;Dallas;42;Texas;Central
90503;4072;RW-19630;Rob Williams;Corporate;Torrance;4;California;West
65203;4073;RW-19630;Rob Williams;Corporate;Columbia;24;Missouri;Central
98105;4074;RW-19630;Rob Williams;Corporate;Seattle;46;Washington;West
48234;4075;RW-19630;Rob Williams;Corporate;Detroit;21;Michigan;Central
10035;4076;RW-19630;Rob Williams;Corporate;New York City;31;New York;East
66212;4077;RW-19630;Rob Williams;Corporate;Overland Park;15;Kansas;Central
60610;4078;RW-19630;Rob Williams;Corporate;Chicago;12;Illinois;Central
94122;4079;RW-19630;Rob Williams;Corporate;San Francisco;4;California;West
28403;4080;RW-19690;Robert Waldorf;Consumer;Wilmington;32;North Carolina;South
65807;4081;RW-19690;Robert Waldorf;Consumer;Springfield;24;Missouri;Central
47905;4082;RW-19690;Robert Waldorf;Consumer;Lafayette;13;Indiana;Central
19134;4083;RW-19690;Robert Waldorf;Consumer;Philadelphia;37;Pennsylvania;East
90049;4084;RW-19690;Robert Waldorf;Consumer;Los Angeles;4;California;West
60610;4085;SA-20830;Sue Ann Reed;Consumer;Chicago;12;Illinois;Central
23223;4086;SA-20830;Sue Ann Reed;Consumer;Richmond;45;Virginia;South
32216;4087;SA-20830;Sue Ann Reed;Consumer;Jacksonville;9;Florida;South
97756;4088;SA-20830;Sue Ann Reed;Consumer;Redmond;36;Oregon;West
60653;4089;SA-20830;Sue Ann Reed;Consumer;Chicago;12;Illinois;Central
93727;4090;SA-20830;Sue Ann Reed;Consumer;Fresno;4;California;West
95123;4091;SA-20830;Sue Ann Reed;Consumer;San Jose;4;California;West
92553;4092;SA-20830;Sue Ann Reed;Consumer;Moreno Valley;4;California;West
32114;4093;SA-20830;Sue Ann Reed;Consumer;Daytona Beach;9;Florida;South
2149;4094;SA-20830;Sue Ann Reed;Consumer;Everett;20;Massachusetts;East
10035;4095;SB-20170;Sarah Bern;Consumer;New York City;31;New York;East
60623;4096;SB-20170;Sarah Bern;Consumer;Chicago;12;Illinois;Central
90032;4097;SB-20170;Sarah Bern;Consumer;Los Angeles;4;California;West
3301;4098;SB-20185;Sarah Brown;Consumer;Concord;28;New Hampshire;East
60201;4099;SB-20185;Sarah Brown;Consumer;Evanston;12;Illinois;Central
90045;4100;SB-20185;Sarah Brown;Consumer;Los Angeles;4;California;West
60653;4101;SB-20185;Sarah Brown;Consumer;Chicago;12;Illinois;Central
98031;4102;SB-20185;Sarah Brown;Consumer;Kent;46;Washington;West
10024;4103;SB-20185;Sarah Brown;Consumer;New York City;31;New York;East
77036;4104;SB-20290;Sean Braxton;Corporate;Houston;42;Texas;Central
19134;4105;SB-20290;Sean Braxton;Corporate;Philadelphia;37;Pennsylvania;East
29501;4106;SB-20290;Sean Braxton;Corporate;Florence;39;South Carolina;South
45503;4107;SB-20290;Sean Braxton;Corporate;Springfield;34;Ohio;East
42420;4108;SB-20290;Sean Braxton;Corporate;Henderson;16;Kentucky;South
44240;4109;SB-20290;Sean Braxton;Corporate;Kent;34;Ohio;East
92024;4110;SB-20290;Sean Braxton;Corporate;San Diego;4;California;West
75023;4111;SC-20020;Sam Craven;Consumer;Plano;42;Texas;Central
48640;4112;SC-20020;Sam Craven;Consumer;Midland;21;Michigan;Central
77095;4113;SC-20020;Sam Craven;Consumer;Houston;42;Texas;Central
19140;4114;SC-20020;Sam Craven;Consumer;Philadelphia;37;Pennsylvania;East
6360;4115;SC-20050;Sample Company A;Home Office;Norwich;6;Connecticut;East
79424;4116;SC-20050;Sample Company A;Home Office;Lubbock;42;Texas;Central
49201;4117;SC-20050;Sample Company A;Home Office;Jackson;21;Michigan;Central
42420;4118;SC-20050;Sample Company A;Home Office;Henderson;16;Kentucky;South
90045;4119;SC-20050;Sample Company A;Home Office;Los Angeles;4;California;West
91941;4120;SC-20050;Sample Company A;Home Office;La Mesa;4;California;West
91505;4121;SC-20050;Sample Company A;Home Office;Burbank;4;California;West
76017;4122;SC-20050;Sample Company A;Home Office;Arlington;42;Texas;Central
33012;4123;SC-20050;Sample Company A;Home Office;Hialeah;9;Florida;South
94521;4124;SC-20095;Sanjit Chand;Consumer;Concord;4;California;West
92627;4125;SC-20095;Sanjit Chand;Consumer;Costa Mesa;4;California;West
90004;4126;SC-20095;Sanjit Chand;Consumer;Los Angeles;4;California;West
84084;4127;SC-20095;Sanjit Chand;Consumer;West Jordan;43;Utah;West
2169;4128;SC-20095;Sanjit Chand;Consumer;Quincy;20;Massachusetts;East
55407;4129;SC-20095;Sanjit Chand;Consumer;Minneapolis;22;Minnesota;Central
33063;4130;SC-20095;Sanjit Chand;Consumer;Margate;9;Florida;South
72701;4131;SC-20095;Sanjit Chand;Consumer;Fayetteville;3;Arkansas;South
90045;4132;SC-20095;Sanjit Chand;Consumer;Los Angeles;4;California;West
76017;4133;SC-20230;Scot Coram;Corporate;Arlington;42;Texas;Central
1852;4134;SC-20230;Scot Coram;Corporate;Lowell;20;Massachusetts;East
90004;4135;SC-20230;Scot Coram;Corporate;Los Angeles;4;California;West
98105;4136;SC-20230;Scot Coram;Corporate;Seattle;46;Washington;West
94122;4137;SC-20260;Scott Cohen;Corporate;San Francisco;4;California;West
98115;4138;SC-20260;Scott Cohen;Corporate;Seattle;46;Washington;West
1841;4139;SC-20260;Scott Cohen;Corporate;Lawrence;20;Massachusetts;East
32216;4140;SC-20260;Scott Cohen;Corporate;Jacksonville;9;Florida;South
76017;4141;SC-20260;Scott Cohen;Corporate;Arlington;42;Texas;Central
10009;4142;SC-20260;Scott Cohen;Corporate;New York City;31;New York;East
78415;4143;SC-20260;Scott Cohen;Corporate;Corpus Christi;42;Texas;Central
94110;4144;SC-20260;Scott Cohen;Corporate;San Francisco;4;California;West
48307;4145;SC-20305;Sean Christensen;Consumer;Rochester Hills;21;Michigan;Central
46226;4146;SC-20305;Sean Christensen;Consumer;Lawrence;13;Indiana;Central
60623;4147;SC-20305;Sean Christensen;Consumer;Chicago;12;Illinois;Central
95123;4148;SC-20305;Sean Christensen;Consumer;San Jose;4;California;West
19140;4149;SC-20305;Sean Christensen;Consumer;Philadelphia;37;Pennsylvania;East
90036;4150;SC-20305;Sean Christensen;Consumer;Los Angeles;4;California;West
77705;4151;SC-20305;Sean Christensen;Consumer;Beaumont;42;Texas;Central
98115;4152;SC-20380;Shahid Collister;Consumer;Seattle;46;Washington;West
30318;4153;SC-20380;Shahid Collister;Consumer;Atlanta;10;Georgia;South
33024;4154;SC-20380;Shahid Collister;Consumer;Pembroke Pines;9;Florida;South
27217;4155;SC-20380;Shahid Collister;Consumer;Burlington;32;North Carolina;South
6824;4156;SC-20380;Shahid Collister;Consumer;Fairfield;6;Connecticut;East
10035;4157;SC-20380;Shahid Collister;Consumer;New York City;31;New York;East
79907;4158;SC-20380;Shahid Collister;Consumer;El Paso;42;Texas;Central
77095;4159;SC-20380;Shahid Collister;Consumer;Houston;42;Texas;Central
83704;4160;SC-20380;Shahid Collister;Consumer;Boise;11;Idaho;West
80013;4161;SC-20440;Shaun Chance;Corporate;Aurora;5;Colorado;West
2740;4162;SC-20440;Shaun Chance;Corporate;New Bedford;20;Massachusetts;East
17602;4163;SC-20440;Shaun Chance;Corporate;Lancaster;37;Pennsylvania;East
19140;4164;SC-20440;Shaun Chance;Corporate;Philadelphia;37;Pennsylvania;East
10009;4165;SC-20440;Shaun Chance;Corporate;New York City;31;New York;East
90032;4166;SC-20440;Shaun Chance;Corporate;Los Angeles;4;California;West
46544;4167;SC-20575;Sonia Cooley;Consumer;Mishawaka;13;Indiana;Central
60653;4168;SC-20575;Sonia Cooley;Consumer;Chicago;12;Illinois;Central
33178;4169;SC-20575;Sonia Cooley;Consumer;Miami;9;Florida;South
90036;4170;SC-20575;Sonia Cooley;Consumer;Los Angeles;4;California;West
2920;4171;SC-20575;Sonia Cooley;Consumer;Cranston;38;Rhode Island;East
31907;4172;SC-20680;Steve Carroll;Home Office;Columbus;10;Georgia;South
74012;4173;SC-20680;Steve Carroll;Home Office;Broken Arrow;35;Oklahoma;Central
49423;4174;SC-20680;Steve Carroll;Home Office;Holland;21;Michigan;Central
98115;4175;SC-20680;Steve Carroll;Home Office;Seattle;46;Washington;West
94110;4176;SC-20680;Steve Carroll;Home Office;San Francisco;4;California;West
98105;4177;SC-20680;Steve Carroll;Home Office;Seattle;46;Washington;West
33012;4178;SC-20695;Steve Chapman;Corporate;Hialeah;9;Florida;South
48227;4179;SC-20695;Steve Chapman;Corporate;Detroit;21;Michigan;Central
47374;4180;SC-20695;Steve Chapman;Corporate;Richmond;13;Indiana;Central
54601;4181;SC-20695;Steve Chapman;Corporate;La Crosse;48;Wisconsin;Central
33311;4182;SC-20695;Steve Chapman;Corporate;Fort Lauderdale;9;Florida;South
48066;4183;SC-20695;Steve Chapman;Corporate;Roseville;21;Michigan;Central
63116;4184;SC-20695;Steve Chapman;Corporate;Saint Louis;24;Missouri;Central
77041;4185;SC-20695;Steve Chapman;Corporate;Houston;42;Texas;Central
45503;4186;SC-20695;Steve Chapman;Corporate;Springfield;34;Ohio;East
19805;4187;SC-20725;Steven Cartwright;Consumer;Wilmington;7;Delaware;East
77070;4188;SC-20725;Steven Cartwright;Consumer;Houston;42;Texas;Central
98115;4189;SC-20725;Steven Cartwright;Consumer;Seattle;46;Washington;West
17602;4190;SC-20725;Steven Cartwright;Consumer;Lancaster;37;Pennsylvania;East
92374;4191;SC-20725;Steven Cartwright;Consumer;Redlands;4;California;West
90036;4192;SC-20725;Steven Cartwright;Consumer;Los Angeles;4;California;West
10024;4193;SC-20725;Steven Cartwright;Consumer;New York City;31;New York;East
90045;4194;SC-20725;Steven Cartwright;Consumer;Los Angeles;4;California;West
94122;4195;SC-20725;Steven Cartwright;Consumer;San Francisco;4;California;West
85345;4196;SC-20725;Steven Cartwright;Consumer;Peoria;2;Arizona;West
35601;4197;SC-20770;Stewart Carmichael;Corporate;Decatur;1;Alabama;South
75081;4198;SC-20770;Stewart Carmichael;Corporate;Dallas;42;Texas;Central
90008;4199;SC-20770;Stewart Carmichael;Corporate;Los Angeles;4;California;West
94122;4200;SC-20770;Stewart Carmichael;Corporate;San Francisco;4;California;West
78207;4201;SC-20770;Stewart Carmichael;Corporate;San Antonio;42;Texas;Central
19134;4202;SC-20770;Stewart Carmichael;Corporate;Philadelphia;37;Pennsylvania;East
77041;4203;SC-20800;Stuart Calhoun;Consumer;Houston;42;Texas;Central
90036;4204;SC-20800;Stuart Calhoun;Consumer;Los Angeles;4;California;West
39212;4205;SC-20800;Stuart Calhoun;Consumer;Jackson;23;Mississippi;South
78539;4206;SC-20800;Stuart Calhoun;Consumer;Edinburg;42;Texas;Central
60004;4207;SC-20845;Sung Chung;Consumer;Arlington Heights;12;Illinois;Central
80027;4208;SC-20845;Sung Chung;Consumer;Louisville;5;Colorado;West
10801;4209;SD-20485;Shirley Daniels;Home Office;New Rochelle;31;New York;East
19143;4210;SD-20485;Shirley Daniels;Home Office;Philadelphia;37;Pennsylvania;East
60653;4211;SD-20485;Shirley Daniels;Home Office;Chicago;12;Illinois;Central
22304;4212;SD-20485;Shirley Daniels;Home Office;Alexandria;45;Virginia;South
7050;4213;SD-20485;Shirley Daniels;Home Office;Orange;29;New Jersey;East
77041;4214;SD-20485;Shirley Daniels;Home Office;Houston;42;Texas;Central
76021;4215;SD-20485;Shirley Daniels;Home Office;Bedford;42;Texas;Central
85023;4216;SD-20485;Shirley Daniels;Home Office;Phoenix;2;Arizona;West
48640;4217;SD-20485;Shirley Daniels;Home Office;Midland;21;Michigan;Central
10009;4218;SE-20110;Sanjit Engle;Consumer;New York City;31;New York;East
60090;4219;SE-20110;Sanjit Engle;Consumer;Wheeling;12;Illinois;Central
92627;4220;SE-20110;Sanjit Engle;Consumer;Costa Mesa;4;California;West
75220;4221;SE-20110;Sanjit Engle;Consumer;Dallas;42;Texas;Central
80219;4222;SE-20110;Sanjit Engle;Consumer;Denver;5;Colorado;West
83501;4223;SE-20110;Sanjit Engle;Consumer;Lewiston;11;Idaho;West
98103;4224;SE-20110;Sanjit Engle;Consumer;Seattle;46;Washington;West
97477;4225;SE-20110;Sanjit Engle;Consumer;Springfield;36;Oregon;West
95123;4226;SE-20110;Sanjit Engle;Consumer;San Jose;4;California;West
22204;4227;SE-20110;Sanjit Engle;Consumer;Arlington;45;Virginia;South
93030;4228;SE-20110;Sanjit Engle;Consumer;Oxnard;4;California;West
19140;4229;SF-20065;Sandra Flanagan;Consumer;Philadelphia;37;Pennsylvania;East
28403;4230;SF-20065;Sandra Flanagan;Consumer;Wilmington;32;North Carolina;South
27534;4231;SF-20065;Sandra Flanagan;Consumer;Goldsboro;32;North Carolina;South
7011;4232;SF-20065;Sandra Flanagan;Consumer;Clifton;29;New Jersey;East
2149;4233;SF-20065;Sandra Flanagan;Consumer;Everett;20;Massachusetts;East
75220;4234;SF-20065;Sandra Flanagan;Consumer;Dallas;42;Texas;Central
91767;4235;SF-20065;Sandra Flanagan;Consumer;Pomona;4;California;West
98270;4236;SF-20200;Sarah Foster;Consumer;Marysville;46;Washington;West
19143;4237;SF-20200;Sarah Foster;Consumer;Philadelphia;37;Pennsylvania;East
